geometry,latitude,longitude,distance,elevation,name,types,plus_code,vicinity,lifeline_number,lifeline_category
"{'location': {'lat': 39.60885020000001, 'lng': -105.0825024}, 'viewport': {'northeast': {'lat': 39.61026168029151, 'lng': -105.0810149197085}, 'southwest': {'lat': 39.60756371970851, 'lng': -105.0837128802915}}}",39.608850200000006,-105.0825024,16.5268,1687,Columbine Library - Jefferson County Public Library,"['library', 'point_of_interest', 'establishment']","{'compound_code': 'JW58+GX Littleton, Colorado, United States', 'global_code': '85FPJW58+GX'}","7706 West Bowles Avenue, Littleton",1,safety_security
"{'location': {'lat': 39.6128785, 'lng': -105.0088535}, 'viewport': {'northeast': {'lat': 39.61425433029149, 'lng': -105.0072589697085}, 'southwest': {'lat': 39.6115563697085, 'lng': -105.0099569302915}}}",39.6128785,-105.0088535,14.1557,1648,Arapahoe County Court,"['courthouse', 'point_of_interest', 'establishment']","{'compound_code': 'JX7R+5F Littleton, Colorado, United States', 'global_code': '85FPJX7R+5F'}","1790 West Littleton Boulevard, Littleton",1,safety_security
"{'location': {'lat': 39.613889, 'lng': -104.9848649}, 'viewport': {'northeast': {'lat': 39.6149917302915, 'lng': -104.9835121197085}, 'southwest': {'lat': 39.6122937697085, 'lng': -104.9862100802915}}}",39.613889,-104.9848649,13.9609,1663,Littleton High School,"['secondary_school', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'J278+H3 Littleton, Colorado, United States', 'global_code': '85FQJ278+H3'}","199 East Littleton Boulevard, Littleton",1,safety_security
"{'location': {'lat': 39.6142031, 'lng': -105.1094581}, 'viewport': {'northeast': {'lat': 39.6156932302915, 'lng': -105.1081145697085}, 'southwest': {'lat': 39.6129952697085, 'lng': -105.1108125302915}}}",39.61420310000001,-105.1094581,17.2635,1733,West Metro Fire Rescue - Station #12,"['fire_station', 'point_of_interest', 'establishment']","{'compound_code': 'JV7R+M6 Governors Ranch, Denver, CO, United States', 'global_code': '85FPJV7R+M6'}","9990 West Alamo Place, Littleton",1,safety_security
"{'location': {'lat': 39.6174524, 'lng': -105.0643197}, 'viewport': {'northeast': {'lat': 39.6186800802915, 'lng': -105.0631304697085}, 'southwest': {'lat': 39.61598211970851, 'lng': -105.0658284302915}}}",39.6174524,-105.0643197,14.9683,1691,Grant Ranch ECE-8 School,"['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'JW8P+X7 Denver, Colorado, United States', 'global_code': '85FPJW8P+X7'}","5400 South Jay Circle, Littleton",1,safety_security
"{'location': {'lat': 39.617632, 'lng': -105.013826}, 'viewport': {'northeast': {'lat': 39.6189079802915, 'lng': -105.0124752197085}, 'southwest': {'lat': 39.6162100197085, 'lng': -105.0151731802915}}}",39.617632,-105.013826,13.6864,1630,City of Littleton,"['city_hall', 'accounting', 'finance', 'police', 'fire_station', 'local_government_office', 'point_of_interest', 'establishment']","{'compound_code': 'JX9P+3F Littleton, Colorado, United States', 'global_code': '85FPJX9P+3F'}","2255 West Berry Avenue, Littleton",1,safety_security
"{'location': {'lat': 39.6176493, 'lng': -105.0130635}, 'viewport': {'northeast': {'lat': 39.6189221802915, 'lng': -105.0117126197085}, 'southwest': {'lat': 39.61622421970851, 'lng': -105.0144105802915}}}",39.6176493,-105.0130635,13.675,1631,Littleton Fire Department,"['fire_station', 'point_of_interest', 'establishment']","{'compound_code': 'JX9P+3Q Littleton, Colorado, United States', 'global_code': '85FPJX9P+3Q'}","2255 West Berry Avenue, Littleton",1,safety_security
"{'location': {'lat': 39.6180171, 'lng': -105.0136346}, 'viewport': {'northeast': {'lat': 39.6193054302915, 'lng': -105.0121981197085}, 'southwest': {'lat': 39.6166074697085, 'lng': -105.0148960802915}}}",39.6180171,-105.0136346,13.6416,1630,Littleton Fire Training Division,"['fire_station', 'point_of_interest', 'establishment']","{'compound_code': 'JX9P+6G Littleton, Colorado, United States', 'global_code': '85FPJX9P+6G'}","2255 West Berry Avenue, Littleton",1,safety_security
"{'location': {'lat': 39.623071, 'lng': -104.92137}, 'viewport': {'northeast': {'lat': 39.6245689302915, 'lng': -104.9200208697085}, 'southwest': {'lat': 39.6218709697085, 'lng': -104.9227188302915}}}",39.623071,-104.92137,14.214,1698,Congregation Yeshuat Tsion,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'J3FH+6F Greenwood Village, Colorado, United States', 'global_code': '85FQJ3FH+6F'}","5600 East Belleview Avenue, Greenwood Village",1,safety_security
"{'location': {'lat': 39.623528, 'lng': -104.8776023}, 'viewport': {'northeast': {'lat': 39.6250793302915, 'lng': -104.8762557697085}, 'southwest': {'lat': 39.6223813697085, 'lng': -104.8789537302915}}}",39.623528,-104.8776023,16.0946,1727,Aish Denver,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'J4FC+CX Greenwood Village, Colorado, United States', 'global_code': '85FQJ4FC+CX'}","9550 East Belleview Avenue, Greenwood Village",1,safety_security
"{'location': {'lat': 39.62357250000001, 'lng': -104.8777691}, 'viewport': {'northeast': {'lat': 39.6249220802915, 'lng': -104.8765826697085}, 'southwest': {'lat': 39.62222411970851, 'lng': -104.8792806302915}}}",39.62357250000001,-104.87776909999998,16.0821,1728,Ahavas Yisroel Aish Hatorah,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'J4FC+CV Greenwood Village, Colorado, United States', 'global_code': '85FQJ4FC+CV'}",Greenwood Village,1,safety_security
"{'location': {'lat': 39.6302123, 'lng': -104.8801104}, 'viewport': {'northeast': {'lat': 39.6313588802915, 'lng': -104.8787782197085}, 'southwest': {'lat': 39.6286609197085, 'lng': -104.8814761802915}}}",39.6302123,-104.8801104,15.3725,1728,Cherry Creek High School,"['secondary_school', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'J4J9+3X Greenwood Village, Colorado, United States', 'global_code': '85FQJ4J9+3X'}","9300 East Union Avenue, Greenwood Village",1,safety_security
"{'location': {'lat': 39.6473828, 'lng': -105.0692485}, 'viewport': {'northeast': {'lat': 39.6484203802915, 'lng': -105.0679622697085}, 'southwest': {'lat': 39.64572241970851, 'lng': -105.0706602302915}}}",39.6473828,-105.0692485,12.261,1673,Colorado Academy,"['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'JWWJ+X8 Denver, Colorado, United States', 'global_code': '85FPJWWJ+X8'}","3800 South Pierce Street, Denver",1,safety_security
"{'location': {'lat': 39.6497991, 'lng': -104.921273}, 'viewport': {'northeast': {'lat': 39.6511975802915, 'lng': -104.9201670197085}, 'southwest': {'lat': 39.6484996197085, 'lng': -104.9228649802915}}}",39.6497991,-104.921273,11.577,1698,Hebrew Educational Alliance,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'J3XH+WF Denver, Colorado, United States', 'global_code': '85FQJ3XH+WF'}","3600 South Ivanhoe Way, Denver",1,safety_security
"{'location': {'lat': 39.6500575, 'lng': -104.9209592}, 'viewport': {'northeast': {'lat': 39.6515185802915, 'lng': -104.9196078197085}, 'southwest': {'lat': 39.6488206197085, 'lng': -104.9223057802915}}}",39.6500575,-104.9209592,11.566,1694,Congregation Hebrew Educational Alliance,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M32H+2J Denver, Colorado, United States', 'global_code': '85FQM32H+2J'}","3600 South Ivanhoe Way, Denver",1,safety_security
"{'location': {'lat': 39.65129, 'lng': -105.0363376}, 'viewport': {'northeast': {'lat': 39.65264313029149, 'lng': -105.0344828697085}, 'southwest': {'lat': 39.6499451697085, 'lng': -105.0371808302915}}}",39.65129,-105.0363376,10.5558,1620,J K Mullen High School,"['school', 'point_of_interest', 'establishment']","{'compound_code': 'MX27+GF Denver, Colorado, United States', 'global_code': '85FPMX27+GF'}","3601 South Lowell Boulevard, Denver",1,safety_security
"{'location': {'lat': 39.6516927, 'lng': -104.8067819}, 'viewport': {'northeast': {'lat': 39.6529119802915, 'lng': -104.8056321197085}, 'southwest': {'lat': 39.6502140197085, 'lng': -104.8083300802915}}}",39.65169270000001,-104.8067819,18.491,1739,CMCC Colorado Muslims Community Center,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M52V+M7 Aurora, Colorado, United States', 'global_code': '85FQM52V+M7'}","15528 East Hampden Circle, Aurora",1,safety_security
"{'location': {'lat': 39.652153, 'lng': -104.933641}, 'viewport': {'northeast': {'lat': 39.6534647302915, 'lng': -104.9324096197085}, 'southwest': {'lat': 39.6507667697085, 'lng': -104.9351075802915}}}",39.65215300000001,-104.933641,10.8389,1696,Bethany Lutheran Church (ELCA),"['church', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M328+VG Cherry Hills Village, Colorado, United States', 'global_code': '85FQM328+VG'}","4500 East Hampden Avenue, Cherry Hills Village",1,safety_security
"{'location': {'lat': 39.6524754, 'lng': -104.9269894}, 'viewport': {'northeast': {'lat': 39.6536083302915, 'lng': -104.9256410197085}, 'southwest': {'lat': 39.65091036970851, 'lng': -104.9283389802915}}}",39.65247539999999,-104.9269894,11.0741,1689,Temple Sinai,"['synagogue', 'place_of_worship', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'M32F+X6 Denver, Colorado, United States', 'global_code': '85FQM32F+X6'}","3509 South Glencoe Street, Denver",1,safety_security
"{'location': {'lat': 39.6535053, 'lng': -104.8856893}, 'viewport': {'northeast': {'lat': 39.65477243029149, 'lng': -104.8844446197085}, 'southwest': {'lat': 39.6520744697085, 'lng': -104.8871425802915}}}",39.6535053,-104.8856893,13.0875,1691,Royal Thai Honorary Consulate General Denver,"['embassy', 'point_of_interest', 'establishment']","{'compound_code': 'M437+CP Denver, Colorado, United States', 'global_code': '85FQM437+CP'}","8821 East Hampden Avenue #256, Denver",1,safety_security
"{'location': {'lat': 39.65466800000001, 'lng': -104.874767}, 'viewport': {'northeast': {'lat': 39.6560162302915, 'lng': -104.8732599697085}, 'southwest': {'lat': 39.65331826970851, 'lng': -104.8759579302915}}}",39.65466800000001,-104.874767,13.655,1675,Denver Public Library: Hampden Branch Library,"['library', 'point_of_interest', 'establishment']","{'compound_code': 'M43G+V3 Denver, Colorado, United States', 'global_code': '85FQM43G+V3'}","9755 East Girard Avenue, Denver",1,safety_security
"{'location': {'lat': 39.65467940000001, 'lng': -104.9990508}, 'viewport': {'northeast': {'lat': 39.6561294802915, 'lng': -104.9974939697085}, 'southwest': {'lat': 39.6534315197085, 'lng': -105.0001919302915}}}",39.654679400000006,-104.9990508,9.4427,1614,Englewood Municipal Court,"['courthouse', 'local_government_office', 'point_of_interest', 'establishment']","{'compound_code': 'M232+V9 Englewood, Colorado, United States', 'global_code': '85FQM232+V9'}","1000 Englewood Parkway, Englewood",1,safety_security
"{'location': {'lat': 39.656271, 'lng': -105.0485742}, 'viewport': {'northeast': {'lat': 39.6575717802915, 'lng': -105.0473436697085}, 'southwest': {'lat': 39.6548738197085, 'lng': -105.0500416302915}}}",39.656271,-105.0485742,10.4998,1626,Denver Motor Vehicle Department,"['local_government_office', 'point_of_interest', 'establishment']","{'compound_code': 'MX42+GH Denver, Colorado, United States', 'global_code': '85FPMX42+GH'}","3100 South Sheridan Boulevard, Denver",1,safety_security
"{'location': {'lat': 39.6564075, 'lng': -105.054767}, 'viewport': {'northeast': {'lat': 39.6578488302915, 'lng': -105.0534175697085}, 'southwest': {'lat': 39.6551508697085, 'lng': -105.0561155302915}}}",39.6564075,-105.054767,10.7493,1630,Consulate General of Denmark,"['embassy', 'point_of_interest', 'establishment']","{'compound_code': 'MW4W+H3 Denver, Colorado, United States', 'global_code': '85FPMW4W+H3'}","5353 West Dartmouth Avenue # 508, Denver",1,safety_security
"{'location': {'lat': 39.6619199, 'lng': -104.9557136}, 'viewport': {'northeast': {'lat': 39.6634431302915, 'lng': -104.9541304197085}, 'southwest': {'lat': 39.66074516970851, 'lng': -104.9568283802915}}}",39.6619199,-104.9557136,9.1007,1647,Slavens Elementary School,"['primary_school', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'M26V+QP Denver, Colorado, United States', 'global_code': '85FQM26V+QP'}","3000 South Clayton Street, Denver",1,safety_security
"{'location': {'lat': 39.6640203, 'lng': -105.0181876}, 'viewport': {'northeast': {'lat': 39.6653688302915, 'lng': -105.0167307197085}, 'southwest': {'lat': 39.66267086970851, 'lng': -105.0194286802915}}}",39.6640203,-105.0181876,8.7079,1649,Al-Zahraa Islamic Center,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'MX7J+JP Denver, Colorado, United States', 'global_code': '85FPMX7J+JP'}","2885 South Bryant Street, Denver",1,safety_security
"{'location': {'lat': 39.66519050000001, 'lng': -104.9373239}, 'viewport': {'northeast': {'lat': 39.6664511302915, 'lng': -104.9360580697085}, 'southwest': {'lat': 39.6637531697085, 'lng': -104.9387560302915}}}",39.66519050000001,-104.9373239,9.4067,1654,Denver Public Library: Ross-University Hills Branch Library,"['library', 'point_of_interest', 'establishment']","{'compound_code': 'M387+33 Denver, Colorado, United States', 'global_code': '85FQM387+33'}","4310 East Amherst Avenue, Denver",1,safety_security
"{'location': {'lat': 39.670102, 'lng': -104.9748268}, 'viewport': {'northeast': {'lat': 39.6712982802915, 'lng': -104.9736707197085}, 'southwest': {'lat': 39.6686003197085, 'lng': -104.9763686802915}}}",39.670102,-104.9748268,7.8083,1627,Harley E Rice Memorial Med Library,"['library', 'point_of_interest', 'establishment']","{'compound_code': 'M2CG+23 Denver, Colorado, United States', 'global_code': '85FQM2CG+23'}","2525 South Downing Street, Denver",1,safety_security
"{'location': {'lat': 39.6721534, 'lng': -104.792771}, 'viewport': {'northeast': {'lat': 39.6735635802915, 'lng': -104.7914211197085}, 'southwest': {'lat': 39.6708656197085, 'lng': -104.7941190802915}}}",39.6721534,-104.792771,18.4875,1694,masjid in Boulder co,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M6C4+VV Aurora, Colorado, United States', 'global_code': '85FQM6C4+VV'}","16786 East Iliff Avenue, Aurora",1,safety_security
"{'location': {'lat': 39.67350789999999, 'lng': -104.7928242}, 'viewport': {'northeast': {'lat': 39.6749018302915, 'lng': -104.7914732697085}, 'southwest': {'lat': 39.6722038697085, 'lng': -104.7941712302915}}}",39.67350789999999,-104.7928242,18.4227,1690,Colorado Islamic Center,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M6F4+CV Aurora, Colorado, United States', 'global_code': '85FQM6F4+CV'}","16786 East Iliff Avenue, Aurora",1,safety_security
"{'location': {'lat': 39.67422260000001, 'lng': -104.9599679}, 'viewport': {'northeast': {'lat': 39.6758700302915, 'lng': -104.9586293197085}, 'southwest': {'lat': 39.6731720697085, 'lng': -104.9613272802915}}}",39.67422260000001,-104.9599679,7.6877,1641,Lamont School of Music,"['university', 'point_of_interest', 'establishment']","{'compound_code': 'M2FR+M2 Denver, Colorado, United States', 'global_code': '85FQM2FR+M2'}","2344 East Iliff Avenue, Denver",1,safety_security
"{'location': {'lat': 39.6761358, 'lng': -104.888443}, 'viewport': {'northeast': {'lat': 39.67735768029149, 'lng': -104.8872781197085}, 'southwest': {'lat': 39.67465971970849, 'lng': -104.8899760802915}}}",39.6761358,-104.888443,11.1961,1659,Congregation Roeh Israel,"['synagogue', 'church', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M4G6+FJ Denver, Colorado, United States', 'global_code': '85FQM4G6+FJ'}","8556 East Warren Avenue, Denver",1,safety_security
"{'location': {'lat': 39.6766174, 'lng': -104.9618965}, 'viewport': {'northeast': {'lat': 39.67940905, 'lng': -104.95680195}, 'southwest': {'lat': 39.67568685000001, 'lng': -104.96786615}}}",39.6766174,-104.9618965,7.3813,1641,University of Denver,"['university', 'point_of_interest', 'establishment']","{'compound_code': 'M2GQ+J6 Denver, Colorado, United States', 'global_code': '85FQM2GQ+J6'}","2199 South University Boulevard, Denver",1,safety_security
"{'location': {'lat': 39.6776025, 'lng': -104.9359758}, 'viewport': {'northeast': {'lat': 39.6788882302915, 'lng': -104.9346261697085}, 'southwest': {'lat': 39.67619026970851, 'lng': -104.9373241302915}}}",39.6776025,-104.9359758,8.287,1656,Denver Islamic Society,"['mosque', 'place_of_worship', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'M3H7+2J Denver, Colorado, United States', 'global_code': '85FQM3H7+2J'}","2124 South Birch Street #5024, Denver",1,safety_security
"{'location': {'lat': 39.6776428, 'lng': -104.9212998}, 'viewport': {'northeast': {'lat': 39.6789446302915, 'lng': -104.9199535197085}, 'southwest': {'lat': 39.6762466697085, 'lng': -104.9226514802915}}}",39.6776428,-104.9212998,9.0485,1668,Lady Fatima Center,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M3HH+3F Denver, Colorado, United States', 'global_code': '85FQM3HH+3F'}","2120 South Holly Street, Denver",1,safety_security
"{'location': {'lat': 39.6778808, 'lng': -104.9810001}, 'viewport': {'northeast': {'lat': 39.6792080302915, 'lng': -104.9798755697085}, 'southwest': {'lat': 39.6765100697085, 'lng': -104.9825735302915}}}",39.6778808,-104.9810001,6.8757,1621,The Denver Waldorf School,"['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'M2H9+5H Denver, Colorado, United States', 'global_code': '85FQM2H9+5H'}","2100 South Pennsylvania Street, Denver",1,safety_security
"{'location': {'lat': 39.67830769999999, 'lng': -104.9090867}, 'viewport': {'northeast': {'lat': 39.6796563802915, 'lng': -104.9077966697085}, 'southwest': {'lat': 39.6769584197085, 'lng': -104.9104946302915}}}",39.67830769999999,-104.9090867,9.7114,1661,Масджид Ал-Иман,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M3HR+89 Denver, Colorado, United States', 'global_code': '85FQM3HR+89'}","6850 East Evans Avenue, Denver",1,safety_security
"{'location': {'lat': 39.67891520000001, 'lng': -104.8769933}, 'viewport': {'northeast': {'lat': 39.6801651802915, 'lng': -104.8755394697085}, 'southwest': {'lat': 39.6774672197085, 'lng': -104.8782374302915}}}",39.67891520000001,-104.8769933,11.7965,1686,Masjid Abu Bakr مسجد,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M4HF+H6 Dayton Triangle, Aurora, CO, United States', 'global_code': '85FQM4HF+H6'}","2071 South Parker Road, Denver",1,safety_security
"{'location': {'lat': 39.68041479999999, 'lng': -104.8423997}, 'viewport': {'northeast': {'lat': 39.68333955, 'lng': -104.84070785}, 'southwest': {'lat': 39.67768855000001, 'lng': -104.84590565}}}",39.68041479999999,-104.8423997,14.2542,1696,Overland High School,"['secondary_school', 'school', 'point_of_interest', 'establishment']","{'compound_code': 'M5J5+52 Aurora, Colorado, United States', 'global_code': '85FQM5J5+52'}","12400 East Jewell Avenue, Aurora",1,safety_security
"{'location': {'lat': 39.6806334, 'lng': -105.3627551}, 'viewport': {'northeast': {'lat': 39.6820802802915, 'lng': -105.3613674697085}, 'southwest': {'lat': 39.6793823197085, 'lng': -105.3640654302915}}}",39.6806334,-105.3627551,32.5596,2358,Evergreen Fire Protection District,"['fire_station', 'point_of_interest', 'establishment']","{'compound_code': 'MJJP+7V Evergreen, Colorado, United States', 'global_code': '85FPMJJP+7V'}",Evergreen,1,safety_security
"{'location': {'lat': 39.680897, 'lng': -104.9871695}, 'viewport': {'northeast': {'lat': 39.6822458802915, 'lng': -104.9859945697085}, 'southwest': {'lat': 39.6795479197085, 'lng': -104.9886925302915}}}",39.680897,-104.9871695,6.4995,1610,Fellowship Denver Church Office,"['church', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M2J7+94 Denver, Colorado, United States', 'global_code': '85FQM2J7+94'}","1990 South Broadway, Denver",1,safety_security
"{'location': {'lat': 39.68156739999999, 'lng': -105.085683}, 'viewport': {'northeast': {'lat': 39.6829152802915, 'lng': -105.0842699697085}, 'southwest': {'lat': 39.6802173197085, 'lng': -105.0869679302915}}}",39.68156739999999,-105.085683,10.3921,1686,Rocky Mountain Islamic Center (Lakewood Masjid),"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'MWJ7+JP Denver, Colorado, United States', 'global_code': '85FPMWJ7+JP'}","8054 West Jewell Avenue, Denver",1,safety_security
"{'location': {'lat': 39.6852994, 'lng': -104.9369783}, 'viewport': {'northeast': {'lat': 39.68664753029149, 'lng': -104.9358017697085}, 'southwest': {'lat': 39.6839495697085, 'lng': -104.9384997302915}}}",39.6852994,-104.9369783,7.5405,1649,Consulate General of Sweden,"['embassy', 'point_of_interest', 'establishment']","{'compound_code': 'M3P7+46 Denver, Colorado, United States', 'global_code': '85FQM3P7+46'}","1720 South Bellaire Street #530, Denver",1,safety_security
"{'location': {'lat': 39.6868487, 'lng': -104.9600815}, 'viewport': {'northeast': {'lat': 39.6881496302915, 'lng': -104.9588484197085}, 'southwest': {'lat': 39.6854516697085, 'lng': -104.9615463802915}}}",39.6868487,-104.9600815,6.3782,1626,Denver Police Department District 3 Substation,"['police', 'point_of_interest', 'establishment']","{'compound_code': 'M2PQ+PX Denver, Colorado, United States', 'global_code': '85FQM2PQ+PX'}","1625 South University Boulevard, Denver",1,safety_security
"{'location': {'lat': 39.687835, 'lng': -104.8865953}, 'viewport': {'northeast': {'lat': 39.68924858029149, 'lng': -104.8851589697085}, 'southwest': {'lat': 39.68655061970849, 'lng': -104.8878569302915}}}",39.687835,-104.8865953,10.5605,1677,Al-Hassan Islamic Center,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M4Q7+49 Denver, Colorado, United States', 'global_code': '85FQM4Q7+49'}","1582 South Parker Road, Denver",1,safety_security
"{'location': {'lat': 39.68981809999999, 'lng': -104.8650822}, 'viewport': {'northeast': {'lat': 39.69108123029149, 'lng': -104.8637458697085}, 'southwest': {'lat': 39.6883832697085, 'lng': -104.8664438302915}}}",39.68981809999999,-104.8650822,12.0474,1678,Consulado de El Salvador en Aurora,"['embassy', 'point_of_interest', 'establishment']","{'compound_code': 'M4QM+WX Aurora, Colorado, United States', 'global_code': '85FQM4QM+WX'}","1450 South Havana Street #100, Aurora",1,safety_security
"{'location': {'lat': 39.6899293, 'lng': -104.8913064}, 'viewport': {'northeast': {'lat': 39.69132658029149, 'lng': -104.8897639697085}, 'southwest': {'lat': 39.6886286197085, 'lng': -104.8924619302915}}}",39.6899293,-104.8913064,10.095,1679,May Library (Arapahoe Libraries),"['library', 'point_of_interest', 'establishment']","{'compound_code': 'M4Q5+XF Denver, Colorado, United States', 'global_code': '85FQM4Q5+XF'}","1471 South Parker Road, Denver",1,safety_security
"{'location': {'lat': 39.6903873, 'lng': -104.8784468}, 'viewport': {'northeast': {'lat': 39.69167338029149, 'lng': -104.8770045697085}, 'southwest': {'lat': 39.68897541970849, 'lng': -104.8797025302915}}}",39.6903873,-104.8784468,11.0102,1675,The Potter's House Church of Denver,"['church', 'place_of_worship', 'point_of_interest', 'establishment']","{'compound_code': 'M4RC+5J Denver, Colorado, United States', 'global_code': '85FQM4RC+5J'}","9495 East Florida Avenue, Denver",1,safety_security
